firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
9a7fffc2d97b4362a7e1f9e3e6ec7c28,3TSL,Leverage Shares,2024-12-06,Equities (Stocks)
91341f7163bb4d448ac184a62c39b62f,VAPX,Vanguard,2024-07-31,Equities (Stocks)
92072968ec944bc2be5729968fab49bb,HIEU,HSBC,2024-12-11,Equities (Stocks)
922762efade147edbcce8d4487b42a6c,HIWO,HSBC,2024-12-11,Equities (Stocks)
92589499864440d2858207ae43857d0a,SWUSAH,UBS,2024-10-31,Equities (Stocks)
928132d5eaa74c7c8876d9c699750d2d,USACHA,UBS,2024-10-31,Equities (Stocks)
9377f3bb29684e439d228952cd13d735,SGPDUSGD,UBS,2024-10-31,Equities (Stocks)
9426b6bf13224ba8a4be413f68d6616d,AVAXGBP,21Shares,2024-11-27,Other Asset Types
9448c53956ab4ba98cdb6776ec2d89a3,SPISI,UBS,2024-10-31,Equities (Stocks)
944bda01191d4c95b38759cd05674368,HODL,21Shares,2024-11-27,Other Asset Types
94aab5c019014cc894aacb0160d3c103,CBUS5S,UBS,2024-10-31,Bonds
94c3d4ed66444b79a5fd91a6b033f31f,DFE,Wisdom Tree,2024-09-30,Equities (Stocks)
94fc7dcd4ed642e997d1acd3813183f2,ATOMEUR,21Shares,2024-11-27,Other Asset Types
950449059ad94e7aa40b3d7c6ca38b5f,CBSEUD,UBS,2024-10-31,Bonds
95478942f65e4a01be7188921f7382ba,WSRUSCHF,UBS,2024-10-31,Equities (Stocks)
9559433d0a224bb6a19e40c19fd419bf,USVUSY,UBS,2024-10-31,Equities (Stocks)
95967155deac461dac80c495f2bc564e,UKGBPA,UBS,2024-10-31,Equities (Stocks)
9625bbd6c898497994c48891e708f9ee,WSCSRI,UBS,2024-10-31,Equities (Stocks)
96383925f0e64dfd90b52887093e2034,CBUSS,UBS,2024-10-31,Bonds
9691212ef6e6430f964e81f93ef5f558,CBSU5,UBS,2024-10-31,Bonds
96ad074ad67b42d49eafde6644169dd0,DFEA,Wisdom Tree,2024-09-30,Equities (Stocks)
96e37284d38646eda4eed63566777f62,V3EA,Vanguard,2024-07-31,Equities (Stocks)
975fb724d8794790b7b636ae86c70d73,MOON,21Shares,2024-11-27,Other Asset Types
9790507f1abf44a397d0850565abb2bb,CNYGB,UBS,2024-10-31,Bonds
97da924f13bd4eb589fdc8212860a709,HMWO,HSBC,2024-12-11,Equities (Stocks)
9885f6ac3ea6438692ae579216908efc,CT500,UBS,2024-10-31,Equities (Stocks)
98e3d61ec7564e60b33839922d5e4565,HIUA,HSBC,2024-12-11,Equities (Stocks)
994f4ad6afca451d9c32e3e8b528352c,GENDEW,UBS,2024-10-31,Equities (Stocks)
99626d1d51f64974898ffd2740d813a0,CCXAA,UBS,2024-10-31,Commodities & Metals
9a1dc19c21264911939453eab58b529c,HODLXCHF,21Shares,2024-11-27,Other Asset Types
9a36ef998d5c4ee6ba77ffe27b74dc6c,GENDES,UBS,2024-10-31,Equities (Stocks)
92dfc53ed2b1413bbe85f9906ad82a83,SQQQ,Leverage Shares,2024-12-06,Equities (Stocks)
92fbe4bef01e4c05a204088eaf7de3c8,TSLQ,Leverage Shares,2024-12-06,Equities (Stocks)
99d818fe2a17405ab354ec1c4e052b8d,VUCP,Vanguard,2024-07-31,Bonds
95748ac79f594a0ea85172831e9f201a,HMES,HSBC,2024-12-11,Equities (Stocks)
99764d9ce50047448ca995d7eaa1e297,WCLD,Wisdom Tree,2024-09-30,Equities (Stocks)
96787b609c7f40288e8c73c7463fc2d4,BGX,Expat Capital,2024-11-29,Equities (Stocks)
9831a35dfb2b4defbd161add7a4b9b09,MKK1,Expat Capital,2024-11-29,Equities (Stocks)
9c7652f3a2984b0c8322ec67a5e63970,EL4Z,Deka ETF,2024-11-29,Equities (Stocks)
9d962f47a2f44aa29b79993252080429,TSLI,Leverage Shares,2024-12-06,Equities (Stocks)
9db5e5de291842d39a6dca44e850d050,FRC4,UBS,2024-10-31,Bonds
9e60b4668b1048f7b94f14a3b68842c0,CHSR,UBS,2024-10-31,Equities (Stocks)
9e6a1c8c54fa4c20af6a918496223578,3TSC,Leverage Shares,2024-12-06,Equities (Stocks)
9f9da2e721f844f49e567943ea2dc482,VFEM,Vanguard,2024-07-31,Equities (Stocks)
9ff24b288ab54fbea5e7ae13d90fddaf,YGLD,Leverage Shares,2024-12-06,Commodities & Metals
a027b2d83765484f8d94de7382aa6ef2,SC0H,Invesco,2024-12-06,Equities (Stocks)
a0399f7303ca464582d8e942ee309de3,UIM1,UBS,2024-10-31,Equities (Stocks)
a07a933af2cc439dbbf152370b53c245,BCFB,UBS,2024-10-31,Equities (Stocks)
a0f590fc92f244efb39b2e9abb70a016,GACB,Goldman Sachs,2024-12-06,Equities (Stocks)
a291c274c0ed4d7cb297fff7f9888d68,SEAD,UBS,2024-10-31,Bonds
a29acc57b05c4c35ba1e487da8f1e68c,SPL,Leverage Shares,2024-12-06,Equities (Stocks)
a2d68f617207410ebd39a7553d9119c5,H4ZJ,HSBC,2024-12-11,Equities (Stocks)
a33768cdafe840e38dab191cc2f3bfc2,3APE,Leverage Shares,2024-12-06,Equities (Stocks)
9b16d79f5c1d449ca344938703f9d732,EEIE,Wisdom Tree,2024-09-30,Equities (Stocks)
9b21d974357b4ef68e06d05f46c39630,1ARW,Leverage Shares,2024-12-06,Equities (Stocks)
9b4d8ba025b04f2ab7b414e30351f0a4,SWTI,Leverage Shares,2024-12-06,Commodities & Metals
9bba24cb73ab4e7bb8e88af3e6752875,3CRM,Leverage Shares,2024-12-06,Equities (Stocks)
9bbbc36f9ff0463a948c39c9d38bfcc0,HSJP,HSBC,2024-12-11,Equities (Stocks)
9bff5fda37284c119e2696b2a900f708,JD3,Leverage Shares,2024-12-06,Equities (Stocks)
9c055078ff8a46f3a57d2ee5a02b98f8,EUSR,UBS,2024-10-31,Equities (Stocks)
9c467f14daea4aed9b143441d3b4d14d,HPAU,HSBC,2024-12-11,Equities (Stocks)
9cac8854dab44986bb58c0ba5037012e,VCPA,Vanguard,2024-07-31,Bonds
9cdaf291006a4d2190e222bf1f721b05,DHSG,Wisdom Tree,2024-09-30,Equities (Stocks)
9cedb2e8882f422094dacb25d6771d39,HSUD,HSBC,2024-12-11,Equities (Stocks)
9cfda018521147c2bc5cc70438012a0b,SQQE,Leverage Shares,2024-12-06,Equities (Stocks)
9d138ea914f1449dad5984c0aaba6e6c,HCAD,HSBC,2024-12-11,Equities (Stocks)
9d90b58fa208429cbac380b770a6cafc,MXFP,Invesco,2024-12-06,Equities (Stocks)
9d9b9ea12fda42a79b72bb36d830c3e5,DAX3,Leverage Shares,2024-12-06,Equities (Stocks)
9e38887ca25340899c565c172aecf6a2,AAPY,Leverage Shares,2024-12-06,Equities (Stocks)
9e9d45a48e944924a990270d5af66047,DHSP,Wisdom Tree,2024-09-30,Equities (Stocks)
9ebb532d1e7543369f1abd5914e92e69,JPSR,UBS,2024-10-31,Equities (Stocks)
9ebce9bde0a140a0b9f92df4dfec652d,BCCU,UBS,2024-10-31,Commodities & Metals
9ec3a78fa1d64bca8b3efd98d93fd782,AETH,21Shares,2024-11-27,Other Asset Types
9ecf897bd2334cd394baea5378a0bc01,CETU,21Shares,2024-11-27,Other Asset Types
9ed36dfa74964b16b4044435d82e5bbb,FBE,Leverage Shares,2024-12-06,Equities (Stocks)
9ee6f72227b146989c53508522939b83,XRES,Invesco,2024-12-06,Equities (Stocks)
9f36635c2448428ab5a0aadc4c82f296,HSSU,HSBC,2024-12-11,Equities (Stocks)
9f3c3dbb413c485c848fa3cd16846044,WSCR,UBS,2024-10-31,Equities (Stocks)
9fc42f4828304956ad405179014fe7e5,MSFT,Leverage Shares,2024-12-06,Equities (Stocks)
9fed2067b0ed4e8aa3960751631f2154,GGRG,Wisdom Tree,2024-09-30,Equities (Stocks)
a040f86afae84df3b73ed29335d56c91,EGRA,Wisdom Tree,2024-09-30,Equities (Stocks)
a1288f3fb702414798eff3aba0e9ea3b,HSJD,HSBC,2024-12-11,Equities (Stocks)
a1495359b3ab4b26bf15f8efa322b619,VERX,Vanguard,2024-07-31,Equities (Stocks)
a1a3151f9d514df4979d74ab58107626,CMCG,Invesco,2024-12-06,Commodities & Metals
a1c9d05822e24b10a2153a86d56a9255,SQS,Leverage Shares,2024-12-06,Equities (Stocks)
a279119d28c0411588f4da01d7838a7a,VEUD,Vanguard,2024-07-31,Equities (Stocks)
a28d8fde3c204d66beabb792519eef57,USPG,UBS,2024-10-31,Equities (Stocks)
a2bffef4fa3646bf8e27f463ac28321b,MSAP,Invesco,2024-12-06,Equities (Stocks)
a37b19d9ba8845e3939f55a8660132f9,SMH3,Leverage Shares,2024-12-06,Equities (Stocks)
a38c6a2c7d5e4f17a85dea5e4a69cb67,VOLT,Wisdom Tree,2024-09-30,Equities (Stocks)
a3c1cbc691c1487c9357b0c0c58ac756,UB39,UBS,2024-10-31,Equities (Stocks)
a3ebe16abbb94f7e9358f42aa054288d,HMWD,HSBC,2024-12-11,Equities (Stocks)
a3f839d467104ff58d24e8bb4b2048d7,3PRE,Leverage Shares,2024-12-06,Equities (Stocks)
a3fe66d01f6840bf94fc526df9d3f8ae,2OIE,Leverage Shares,2024-12-06,Commodities & Metals
a427d80f89bc44c89c33ed7e16fc3868,HPAS,HSBC,2024-12-11,Equities (Stocks)
a42fde4b33b5485faa7fe84fe2d5f8a8,HMCA,HSBC,2024-12-11,Equities (Stocks)
9ab8104541df42458f892ba891d4a616,V3AL,Vanguard,2024-07-31,Equities (Stocks)
9b0f2f3720184c64b55749ec1947ade0,USEUWH,UBS,2024-10-31,Equities (Stocks)
9b1155b6e65a4636bcf738fb7e2778f7,GSLC,Goldman Sachs,2024-12-02,Equities (Stocks)
9b466d2f0778454890f3b5315e706c31,XLVS,Invesco,2024-12-06,Equities (Stocks)
9bafd7df4dc9439d94582575e722b01f,EMMEUA,UBS,2024-10-31,Equities (Stocks)
9c030412421846d2becc3286e3a66459,HSXD,HSBC,2024-12-11,Equities (Stocks)
9c0eff8e46e84ae2bfecc6053f36ac17,3MRN,Leverage Shares,2024-12-06,Equities (Stocks)
9cecb17633c24302bab73a1b7ddb328e,5ESG,Invesco,2024-12-06,Equities (Stocks)
9d35814c9d6142f5a10623952218304e,ARM3,Leverage Shares,2024-12-06,Equities (Stocks)
9d499e61e4dd4ab59044179c7505c8cf,OG35,OSSIAM ETF,2024-12-10,Bonds
9e18d26bc2ab4afa924c3c37e670ebdb,EGO,UBS,2024-10-31,Bonds
9f05f2d09ec34fd8a149221c53b41fcb,GENDED,UBS,2024-10-31,Equities (Stocks)
a03ba2a4d9e049439d52e641b69c3d1d,EEIA,Wisdom Tree,2024-09-30,Equities (Stocks)
a0bf124274df4d558f39369d76382ef7,HSTE,HSBC,2024-12-11,Equities (Stocks)
a20e551f48d14aef9eb67f994c60614e,MSRUSA,UBS,2024-10-31,Equities (Stocks)
a36e25669a804dd2be9dda1cc3598624,E500,Invesco,2024-12-06,Equities (Stocks)
a43fe6f8d3df4cc98f07ec8f00cad667,CBSUS,UBS,2024-10-31,Bonds
9ace4cea4477482a95e5d5e0b5db2af3,DEMR,Wisdom Tree,2024-09-30,Equities (Stocks)
9b846636b89b46ccb5b71fe7292402d5,MXEU,Invesco,2024-12-06,Equities (Stocks)
9b95505f9ba749a1ab348733df7181c4,USMUFE,UBS,2024-10-31,Equities (Stocks)
9bc283edcd084215ac750c82a560a591,UBMUAEA,UBS,2024-10-31,Equities (Stocks)
9c2b8d15c1cb4fa18bc88954732e284d,HMAF,HSBC,2024-12-11,Equities (Stocks)
9c7f9662c67647e3a4730e4697b6e9d7,HODLVCHF,21Shares,2024-11-27,Other Asset Types
9d96f3962f3f4baa976c2fa327160726,H50EEUR,HSBC,2024-12-11,Equities (Stocks)
9db42d3746f04e5eb9b8a92d14c4e9dd,VGER,Vanguard,2024-07-31,Equities (Stocks)
9ea7ba4e5d1b40fc9c6f197e86579faf,HODLCHF,21Shares,2024-11-27,Other Asset Types
9f4e2628a7894b30b4c3cf8c704847a3,CQQQ,UBS,2024-10-31,Equities (Stocks)
9f78316b4c3341aa9d401b7f763858d8,AVAXCHF,21Shares,2024-11-27,Other Asset Types
a01955836f45473094fd5dfa65fdd813,WSRUSA,UBS,2024-10-31,Equities (Stocks)
a08cfdb0c71b4d9baa91a5c3e36e47f3,GGRW,Wisdom Tree,2024-09-30,Equities (Stocks)
a10b444e72544ca6a4551e6ba77fcc68,DGRA,Wisdom Tree,2024-09-30,Equities (Stocks)
a116c6eb76d54973b68b2aa82f0bd31c,COMS,Wisdom Tree,2024-09-30,Commodities & Metals
a13e2a3f39454e39852a6f46a7ef3ea0,AWESGT,UBS,2024-10-31,Equities (Stocks)
a188ab67e7be40cda429033f34165686,V3AL,Vanguard,2024-07-31,Equities (Stocks)
a1ae3119556f4a938e473a27497c6f0c,ACEUKD,UBS,2024-10-31,Equities (Stocks)
a1f96ae35406457d802817b49ba7d643,HBDV,HSBC,2024-12-11,Equities (Stocks)
a36e369972084b96a1993bf4b6eb8f05,V3NA,Vanguard,2024-07-31,Equities (Stocks)
a3bcc1af4c0f4635bb00cdd48be64bac,HKOR,HSBC,2024-12-11,Equities (Stocks)
a3d82ab93a1742ad9916b96e89ee456a,MDBC,UBS,2024-10-31,Bonds
a3fe8ee1399d4490b5865b80001dc955,ULOVD,UBS,2024-10-31,Equities (Stocks)
9abdb424790f4b058e1c85ecf7519c69,UIMM,UBS,2024-10-31,Equities (Stocks)
9b4c2f0eb039494984d8bc6db6a0f76f,3ARKK,Leverage Shares,2024-12-06,Equities (Stocks)
9b653cd6c4664be8a63fbabcc80c49d2,3TSL,Leverage Shares,2024-12-06,Equities (Stocks)
9e4b9247d9a54921ac1a5ad3a75bcb27,ALGO,21Shares,2024-11-27,Other Asset Types
a070da8fd9034e73a8a3422a5708afec,UEF5,UBS,2024-10-31,Equities (Stocks)
a1b1505466c34fea91dc7bebc1610747,UBU9,UBS,2024-10-31,Equities (Stocks)
a1c4f05205274655bee802a788e4f126,ABCH,21Shares,2024-11-27,Other Asset Types
a2dabc9b5b6846d5b8de2cf3d3363dcd,3GOO,Leverage Shares,2024-12-06,Equities (Stocks)
a37f30e2db704481ab4211451a79e12b,UIMP,UBS,2024-10-31,Equities (Stocks)
9d235a1b35854f12812cb28951f667fc,OP5H,OSSIAM ETF,2024-12-10,Equities (Stocks)
9db83bd088594f698bed0bfeda36ac95,ADOT,21Shares,2024-11-27,Other Asset Types
9e0edc4e36af4780890d4018dcca135f,OP7H,OSSIAM ETF,2024-12-11,Equities (Stocks)
a004f72971104223bd0e83e754aaf37f,HSUK,HSBC,2024-12-11,Equities (Stocks)
a3e18c2dca6d42fc8194253660767bc5,HHH,HSBC,2024-12-11,Equities (Stocks)
a3ff259b5e54459280f74d4a4d769709,HEVS,HSBC,2024-12-11,Equities (Stocks)
a484b3163c604c35ad11c6c3fc3ab1a2,BCFH,UBS,2024-10-31,Bonds
a4bc749107c44913903de290ecae06ff,GL3S,Leverage Shares,2024-12-06,Commodities & Metals
a4f12ab6495745cfae9f7883a8b8d593,OP5H,OSSIAM ETF,2024-12-10,Equities (Stocks)
a54bd047b5884711a654c6c8b7eb4c4a,H4Z3,HSBC,2024-12-11,Equities (Stocks)
a568389139294c528898165e04327654,H41C,HSBC,2024-12-11,Equities (Stocks)
a57c02593b624f47955e3b0f438eccda,EMSM,Invesco,2024-12-06,Equities (Stocks)
a60aa5fb54594ec992dafbb5241c16e3,V3AL,Vanguard,2024-07-31,Equities (Stocks)
a60fad9dcc6c4743bb0f97bbfa7aa490,NGTE,Leverage Shares,2024-12-06,Equities (Stocks)
a6d322b2b5914e75b0e042d58c4cab30,UEF8,UBS,2024-10-31,Bonds
a6d8558949654d0fb7c0872562bc86c4,UIQI,UBS,2024-10-31,Equities (Stocks)
a79b7007742447c88a9b5bfddaa9a533,YMSF,Leverage Shares,2024-12-06,Equities (Stocks)
a8ef915de57246d7ba236e081b3c86e4,UEFE,UBS,2024-10-31,Bonds
a9720e2ef838499fb8da9f65965ff7e2,V3MA,Vanguard,2024-07-31,Equities (Stocks)
aabf1b5510d340fa8817eac7089b9a86,SEAA,UBS,2024-10-31,Bonds
ab6d69fa2a0c48db93aa0a6645da5ad0,UIMY,UBS,2024-10-31,Equities (Stocks)
ac43edb70bb049a0b6ce017084f381d2,H4ZA,HSBC,2024-12-11,Equities (Stocks)
acded6ceee8240319fcc6685162236cc,GD3,Leverage Shares,2024-12-06,Equities (Stocks)
ad5769e5516a4495b88a3736b57dab1e,C3AE,Invesco,2024-12-06,Equities (Stocks)
ad75e938a8444ad2949339f753636616,C5ME,Invesco,2024-12-06,Equities (Stocks)
add1ec1b15aa4acf83ad1817bc6149f5,EUPE,OSSIAM ETF,2024-12-11,Equities (Stocks)
ae18a2ea26ac4a10a881d7e754a16b0e,NBTK,Invesco,2024-12-06,Equities (Stocks)
a48bd39ca1404233957e9e79fd81bd8f,MS3S,Leverage Shares,2024-12-06,Equities (Stocks)
a4d8a6424fba4d06aab6c23937e3c3a4,VWRA,Vanguard,2024-07-31,Equities (Stocks)
a4fa5c114fc2452a9a22a1f6a8932590,HMXJ,HSBC,2024-12-11,Equities (Stocks)
a503c8969d5945d7b41b39b042b9dd62,WRNW,Wisdom Tree,2024-09-30,Equities (Stocks)
a536287399024dfd8f5947a91f7c2f8d,BGX,Expat Capital,2024-11-29,Equities (Stocks)
a55af4d43964419490fba559b55f6d66,DXJG,Wisdom Tree,2024-09-30,Equities (Stocks)
a57ecd515bd844e38d556a573b8619ed,DGRG,Wisdom Tree,2024-09-30,Equities (Stocks)
a57f03302bb74204aba11eb559822858,UC64,UBS,2024-10-31,Equities (Stocks)
a598ce486b2741879f03b499afcd69e1,VDET,Vanguard,2024-07-31,Bonds
a5d5106698a243e5baf0a3a2d586bd06,SMC2,Leverage Shares,2024-12-06,Equities (Stocks)
a5de62fd91e244a5bcdbd090e020b6dd,3KWE,Leverage Shares,2024-12-06,Equities (Stocks)
a64cc8adbb0742c49fc33322e7ad40bc,RECY,Wisdom Tree,2024-09-30,Equities (Stocks)
a69f6c3ab16a4279b329b5dc6a19c6ca,HPUD,HSBC,2024-12-11,Equities (Stocks)
a7e460fe21294967b0a8b89d32e54531,3VTE,Leverage Shares,2024-12-06,Equities (Stocks)
a8b9cafeea274a28871867d13e1d8c6a,XLFQ,Invesco,2024-12-06,Equities (Stocks)
a8d8057297364fceaef3733f7028be43,HEDG,Wisdom Tree,2024-09-30,Equities (Stocks)
a905328dac1f4cca910b286026579621,HIEM,HSBC,2024-12-11,Equities (Stocks)
a910e7f58f954190b6d3a847bfb9df0f,VNRT,Vanguard,2024-07-31,Equities (Stocks)
aa448abf66ee434ca3a99f629c9f600d,UKSR,UBS,2024-10-31,Equities (Stocks)
aa83449fa9164531a478f5ec1c684310,SLV3,Leverage Shares,2024-12-06,Commodities & Metals
ab2c52fdfbb34c31a3ccbddae9dba9cb,3ARK,Leverage Shares,2024-12-06,Equities (Stocks)
ab31fe6aee204f569ff8827379448980,AMZE,Leverage Shares,2024-12-06,Equities (Stocks)
ab44047e4391420eb9989bde56981dd5,UBIF,UBS,2024-10-31,Bonds
ab532daa2ddc4ca9bbe5ae8ecc86a38b,IONQ,Leverage Shares,2024-12-06,Equities (Stocks)
abc87abbe8944b2fa73ee85fbfcc5dd8,CT5G,UBS,2024-10-31,Equities (Stocks)
abe62747b7ea400f83d342587ef28793,XLCP,Invesco,2024-12-06,Equities (Stocks)
abf3224cd78b42b6bb7f1df66970947b,SGOE,Leverage Shares,2024-12-06,Equities (Stocks)
abfb40a2a9824df8aa0530ef255a3b12,CODL,Leverage Shares,2024-12-06,Target Date / Multi-Asset
ac3be2cf1a0743548082fc1ea32efedb,X7PS,Invesco,2024-12-06,Equities (Stocks)
ac3e13522fee43c7b6aa0125ee75f48d,VDUC,Vanguard,2024-07-31,Bonds
ac55d13d29bd4e618a219175b85948b0,GLDI,Leverage Shares,2024-12-06,Commodities & Metals
ac8065d01f5347d1840365f50ac8e62d,EEIA,Wisdom Tree,2024-09-30,Equities (Stocks)
accb9828112444b9b71a8b0043277953,UC81,UBS,2024-10-31,Bonds
ace4e6f5cc9643868ac8d305314a3445,3UBE,Leverage Shares,2024-12-06,Equities (Stocks)
ad26dd23c6c84ad38cae1a967a80fae2,CNUA,UBS,2024-10-31,Equities (Stocks)
ae00f6cb778946e58909a213eac7d32b,HSEM,HSBC,2024-12-11,Equities (Stocks)
ae051db133864f599eccb171619a7f97,BRNL,Leverage Shares,2024-12-06,Commodities & Metals
ae31a9ac03564e27b7a99eb28063bde0,WRDD,UBS,2024-10-31,Equities (Stocks)
a53b74b5ad504758b5da0f93e46efb09,JPESG,UBS,2024-10-31,Equities (Stocks)
a660ff1577b74b26ae35df8500944842,SMCI,Leverage Shares,2024-12-06,Equities (Stocks)
a711ce221ecb4c9489f91a1883eb8fe0,HAGG,HSBC,2024-12-11,Bonds
a7332c49fa3a49d78a3de686b72f4869,3BAB,Leverage Shares,2024-12-06,Equities (Stocks)
a7be048f397f437db5a545dd86ffc0e2,MDBE,UBS,2024-10-31,Bonds
a802a625738441cf92ac824350335c39,HPAW,HSBC,2024-12-11,Equities (Stocks)
a8551ff859954a90947a9f39e51f5d7a,USESG,UBS,2024-10-31,Equities (Stocks)
a90dbf3f7215416a906d7c2545b77da5,SHEMB,UBS,2024-10-31,Bonds
abe4e9e93133447c8019f7a9c12ef7dc,QGRW,Wisdom Tree,2024-09-30,Equities (Stocks)
ac03432eac5b4d26820507eef34b6c90,UKE,UBS,2024-10-31,Equities (Stocks)
ac904fa9526d4fc1926a1a7d63ba7b3c,V3SD,Vanguard,2024-07-31,Bonds
acd85a05cb3c460487f583e4da2e0ccc,HSEM,HSBC,2024-12-11,Equities (Stocks)
ad2c05fa2dd44ebabfec234c91489616,VEUR,Vanguard,2024-07-31,Equities (Stocks)
ade171fb1cda4265bb0f6d4139c9d442,SBEME,UBS,2024-10-31,Bonds
a486497c90f3475a8e53d2b7184390c9,ESGGBS,UBS,2024-10-31,Bonds
a4d7bb9bf02043118c369aef38b171fe,SPXS,Invesco,2024-12-06,Equities (Stocks)
a4e4a5b42dba482e888fee96567c2525,ATOM,21Shares,2024-11-27,Other Asset Types
a51338779b2143628800f90409e5a6cb,SP5CHA,UBS,2024-10-31,Equities (Stocks)
a566a01b022146f9a0f671a23eede534,WCLD,Wisdom Tree,2024-09-30,Equities (Stocks)
a593f07b5d3d424bb30da88f5710db2d,EPVLDF,UBS,2024-10-31,Equities (Stocks)
a5bd57149e4d4dceb1cc83bba92dce72,UT1US,UBS,2024-10-31,Bonds
a5e4094933f54650a79697179545120d,GGMCHY,UBS,2024-10-31,Equities (Stocks)
a5e65001cb9644769fbec9624b61181f,OP5E,OSSIAM ETF,2024-12-10,Equities (Stocks)
a660f4cc3e8943f9a173e13ee7d3fa3a,AUEUAH,UBS,2024-10-31,Commodities & Metals
a6a07eb284214728b40292f3ebd84cdf,SBIO,Invesco,2024-12-06,Equities (Stocks)
a7e478b7c4f34ab5b90d24b233910a80,USAUSW,UBS,2024-10-31,Equities (Stocks)
a86532cf59474b8c9d634ecfe844d0c8,USEUYH,UBS,2024-10-31,Equities (Stocks)
a8e985be8fa246c2955dc19e78463ad1,ACWIA,UBS,2024-10-31,Equities (Stocks)
a90b7000c4af4ff48349cc9a17eb6567,HSXD,HSBC,2024-12-11,Equities (Stocks)
a97e2f11424a471399c1a289119c3ffd,WSRIC,UBS,2024-10-31,Equities (Stocks)
aa691053815048799338917a9151aaea,CBTC,21Shares,2024-11-27,Other Asset Types
aa9e8511715748278b8a97b26726dd17,UKUSD,UBS,2024-10-31,Equities (Stocks)
aaa311c8fd24424db129ce816d863330,ACGUKD,UBS,2024-10-31,Equities (Stocks)
ab6611cd39f94a4ea4a24d7084d3a1af,XLUS,Invesco,2024-12-06,Equities (Stocks)
ab7de48e0c6c443189db6ef0af5e7a78,HCAN,HSBC,2024-12-11,Equities (Stocks)
abe724c072f24df597d68c0f2c1b70e4,SP5CHY,UBS,2024-10-31,Equities (Stocks)
abeeb71bdb374b4c9ebdcd1ab0687e1c,BCCME,UBS,2024-10-31,Commodities & Metals
ac4012418a974dc1a4a5b80dd03cd2e8,EMMUSA,UBS,2024-10-31,Equities (Stocks)
aca9e8dd39864ea7a23114bbdeed99d3,AUNI,21Shares,2024-11-27,Other Asset Types
adf841275e1246b69aaab59d78d66b0b,JPNCHA,UBS,2024-10-31,Equities (Stocks)
ae3b47bb9e0441538a90931500476461,LIDO,21Shares,2024-11-27,Other Asset Types
a5d91956c9174a3f96e336e519ed558e,UEFI,UBS,2024-10-31,Bonds
a64db71c377540648a87d9709d609691,2STS,Leverage Shares,2024-12-06,Equities (Stocks)
a91b1cf6eff148948cd85da877ed02c9,ALTS,21Shares,2024-11-27,Other Asset Types
aca48b96e7ed42aebfca8f39e32160c7,ATIA,21Shares,2024-11-27,Other Asset Types
a4b73d07feb84f6e87509317f85a3908,OP6E,OSSIAM ETF,2024-12-10,Equities (Stocks)
a5555e8ee3544878bb9a2a55133cc2f2,HSUD,HSBC,2024-12-11,Equities (Stocks)
a6bd691fc3d54d64b70cc8d07165f259,HIPS,HSBC,2024-12-11,Equities (Stocks)
a79a35b498bd4aeb9e637b990c4918c4,BNBA,21Shares,2024-11-27,Other Asset Types
aad9dd5698ce41d49bfcfee6b0881fc3,MXJ,HSBC,2024-12-11,Equities (Stocks)
ab1a425bcc7046c69f5c8933bb8e94cb,HPAU,HSBC,2024-12-11,Equities (Stocks)
aa911f6115974127ab41c4afe84bb591,ECDC,Expat Capital,2024-11-05,Equities (Stocks)
af0a75f4a1f54018bd1cb594b768995c,VGEJ,Vanguard,2024-07-31,Equities (Stocks)
afd5beda9683421391ce39541304e61e,ELFW,Deka ETF,2024-11-29,Equities (Stocks)
afe97240b98942ddae6b6e0e6951019c,BCFC,UBS,2024-10-31,Commodities & Metals
b07445469f764d9893e00e99949c952c,ETHB,21Shares,2024-11-27,Other Asset Types
b0f732ac08d04fd1be304e2ac82a1901,XLME,21Shares,2024-11-27,Other Asset Types
b1ed57defbd64f7d96fd2bd5a0eefd79,RAS3,Leverage Shares,2024-12-06,Equities (Stocks)
b20db8c85c7b49d182847d7742269a62,WTI2,Wisdom Tree,2024-09-30,Equities (Stocks)
b4867200118c46d39f5074081f87b09d,OP8E,OSSIAM ETF,2024-12-10,Equities (Stocks)
b4a310e26fb54776b07a5eb5bac2f73f,XSOE,Wisdom Tree,2024-09-30,Equities (Stocks)
b51b3cb6df8449f6a8eb053cab8f94af,EUPB,OSSIAM ETF,2024-12-11,Equities (Stocks)
b52775af073a44f2a7cb665c3139fb5d,H41G,HSBC,2024-12-11,Equities (Stocks)
b52b3ecedcb64599a7f18fb7da3e6fc9,SC03,Invesco,2024-12-06,Equities (Stocks)
b58b22d66a9a4240905e7438af248768,5ESE,Invesco,2024-12-06,Equities (Stocks)
b5d0ab83f4d54134bf093da10c6b4ed6,H4ZP,HSBC,2024-12-11,Equities (Stocks)
b66264db62ae4e7e9cd027240b13db30,VJPN,Vanguard,2024-07-31,Equities (Stocks)
b80c9d14a5264307b24053ce13926712,EMIE,UBS,2024-10-31,Bonds
af36e10dda594b5296eaef9cd7e5fc66,HMWA,HSBC,2024-12-11,Equities (Stocks)
af723ecfbefc43fd980daac149499977,3AMZ,Leverage Shares,2024-12-06,Equities (Stocks)
afbeb32adaf74c7da38719813c5cd9ca,3TAE,Leverage Shares,2024-12-06,Equities (Stocks)
afc36e571cc6487ab2b40ee655a7d208,CHRG,Wisdom Tree,2024-09-30,Equities (Stocks)
afc4ab4b5a1e47dfa657357c4cfa39a0,SNVD,Leverage Shares,2024-12-06,Equities (Stocks)
